Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
701,25/01/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,8,10,130.67,NA
701,26/01/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,9,10,131.33,NA
701,2/1/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,10,11,137.33,NA
701,2/2/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,10,11,141.33,NA
701,2/8/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,10,12,143.33,NA
701,2/9/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,12,145.33,NA
701,15/02/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,13,148.67,NA
701,16/02/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,13,152,NA
701,22/02/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,13,153.67,NA
701,23/02/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,14,155.33,NA
701,29/02/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,9,11,139.67,NA
701,3/1/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,10,12,153.33,NA
701,3/7/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,12,154.67,NA
701,14/03/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,12,156.67,NA
701,15/03/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,13,158,NA
701,21/03/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,13,160,NA
701,22/03/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,13,161.67,NA
701,28/03/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,14,163.33,NA
701,29/03/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,14,164.67,NA
701,4/4/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,13,15,166,NA
701,4/5/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,13,15,166.33,NA
701,4/11/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,10,12,152,NA
701,4/12/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,12,157,NA
701,18/04/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,13,161,NA
701,19/04/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,10,11,148.67,NA
701,25/04/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,12,152.67,NA
701,26/04/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,13,155.67,NA
701,5/2/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,14,161.67,NA
701,5/3/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,14,163.67,NA
701,5/9/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,10,12,149.33,NA
701,5/10/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,9,10,130,NA
701,16/05/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,14,152,NA
701,17/05/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,13,14,158,NA
701,23/05/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,13,15,160,NA
701,24/05/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,13,15,161.67,NA
701,30/05/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,13,15,163.33,NA
701,31/05/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,13,16,166.33,NA
701,6/6/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,7,6,105,NA
701,6/7/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,9,11,121.33,NA
701,13/06/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,9,7,110.5,NA
701,14/06/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,10,12,125.33,NA
701,20/06/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,12,134,NA
701,21/06/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,14,139.33,NA
701,27/06/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,13,14,150.67,NA
701,28/06/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,13,14,155.33,NA
701,7/4/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,7,9,118.67,NA
